id,outcome
15968,12
9604,4
19263,10
5368,1
10161,4
474,2
16270,11
24938,4
7353,0
28092,9
32448,21
14116,18
17532,6
44277,6
53126,4
40520,6
23234,3
43955,1
27520,4
48452,6
4045,15
38969,4
11123,4
22323,8
33224,2
11903,7
33670,0
41894,17
12222,4
47061,3
91,7
1896,18
30064,4
16804,24
25107,13
12419,3
34839,18
2118,12
34999,18
43060,1
39742,6
1755,42
28666,6
7887,18
36965,1
16252,11
38942,10
7592,3
15591,8
38307,2
25491,13
22268,8
5070,10
24805,13
43790,1
44292,6
45483,4
14695,3
17683,6
52559,5
42210,17
35871,16
46294,4
24432,12
13049,4
26910,4
44898,21
10308,6
7494,0
43798,1
28911,3
20371,42
6650,17
31527,2
10454,1
43595,7
20904,1
25691,9
36726,1
5293,8
28391,1
10897,4
50464,8
5704,12
42504,24
39962,18
40487,20
40998,4
46664,6
18695,8
12926,5
47830,4
42538,8
9217,6
5536,4
48177,4
34504,6
20144,4
39226,3
6542,3
51877,4
20457,3
15811,8
8982,6
19693,19
1783,18
53701,4
9293,10
6318,4
49602,8
35031,6
31531,2
30125,4
6411,4
44634,16
53890,4
3116,8
41868,6
23732,6
14948,12
10510,1
38395,2
40167,6
39119,4
51175,11
17255,10
23628,4
1080,3
35808,0
14646,3
20783,4
42162,17
53484,17
24964,13
43345,6
27447,4
29592,12
10127,4
4881,13
32455,3
15794,8
1679,42
49985,4
22274,8
24391,2
30843,3
28417,2
43036,1
31997,16
27248,4
15684,12
39178,3
11065,4
28593,12
6132,4
1703,42
17928,0
25160,13
29623,4
8523,3
21019,8
34680,6
10642,6
10899,4
12111,4
51782,4
18736,20
35505,10
53086,4
24845,13
17412,15
11424,15
14501,12
20733,4
48420,0
4614,2
18539,8
19600,21
33375,42
20561,4
6152,4
22408,8
39260,0
51728,4
38239,2
23806,4
41100,4
25049,0
44961,0
8819,2
11134,4
45923,4
45951,4
48364,4
53331,17
3194,20
24147,1
30909,4
10692,3
24955,4
30774,4
40647,4
14272,18
32951,2
36359,17
28029,2
52175,12
44805,16
51263,4
1891,4
19029,10
31383,6
47369,15
15835,12
50371,4
29074,21
33739,0
41783,1
17790,4
52169,12
53754,4
5920,12
34707,6
35682,7
37291,3
43217,3
43853,9
3431,21
26073,4
33986,0
44705,4
48495,4
3880,3
24627,21
13540,42
8442,1
11262,3
53508,17
30258,7
47651,8
20943,12
16523,2
53668,4
35028,6
31925,0
22827,8
51820,4
11461,15
47253,3
47022,3
29665,4
22525,9
42554,8
15893,12
23222,1
28776,12
46164,4
39747,6
49459,8
27277,4
25557,1
46752,13
43360,21
16256,11
5166,1
38924,2
44767,4
32458,3
2917,1
15123,12
27175,4
451,8
25329,13
11723,4
26200,8
23163,1
20709,4
32347,3
18312,10
48561,4
7807,18
31759,2
4785,21
42289,17
20799,4
38053,7
51261,4
37663,7
17861,21
15895,12
36320,17
22261,8
31447,2
33394,6
5423,1
11242,24
1855,18
927,18
48312,4
5390,1
40437,6
48618,0
19380,21
31746,2
10488,1
33982,0
41992,17
41845,6
32147,16
22429,8
20746,4
27537,4
15589,21
50181,4
12618,8
4341,1
3205,10
44391,6
46902,3
20976,8
29235,0
28357,1
24519,16
51410,7
23480,4
8818,2
34799,0
13662,0
47990,17
16692,6
22765,4
10013,8
28328,24
17617,4
53640,4
4916,13
34204,4
49081,7
47171,3
28327,2
27991,19
42290,17
7881,18
7400,3
46820,13
41659,4
31605,2
52600,5
29703,4
53300,17
52391,5
6209,12
49758,12
2662,10
23447,4
18692,8
10369,7
8068,7
727,4
19653,21
19389,5
20152,4
14056,12
6344,4
26309,12
4820,13
9910,6
49400,12
4539,4
37313,21
45413,4
37994,7
44450,6
32191,16
46913,3
48607,0
1646,1
43528,7
33246,2
27896,8
50484,8
35920,6
23327,1
35883,16
13668,42
11090,4
49748,8
5958,3
20521,13
50312,4
41228,4
43806,17
47143,3
7717,6
10452,1
9490,4
28225,2
23683,4
29231,13
36572,17
16950,6
17032,10
20016,4
19692,19
35819,0
42432,8
52084,12
18786,10
21278,3
3558,4
31027,17
5508,4
42899,4
50231,4
30083,4
46409,4
47277,3
21852,15
20082,4
22130,4
45887,4
2911,1
33501,0
30084,4
51004,2
53422,17
37269,4
14203,18
13945,42
25993,1
31045,17
44688,4
46269,4
33557,0
40919,4
46464,4
51243,4
21762,4
40295,6
12211,4
13268,4
10840,4
37946,7
22320,8
10364,7
2464,2
40183,6
20514,4
33502,20
44947,3
32385,3
53795,4
39406,6
28379,9
49858,4
42391,8
14796,4
45073,21
10435,1
31682,1
31438,2
25761,1
3491,4
20590,4
12811,12
17815,0
27521,4
16474,9
24754,3
38640,10
39222,4
18461,18
19094,6
34460,3
47495,15
49236,8
32205,12
25077,6
11947,8
7731,6
49904,4
17734,15
36943,1
42566,8
31814,16
13635,42
46602,6
25046,13
36272,17
3989,15
42950,1
47700,18
52176,12
2827,15
42955,1
1281,6
42811,18
26266,8
30007,4
53665,4
36930,1
28604,12
22387,8
47585,15
45078,21
43816,17
6492,7
26086,2
47509,15
41322,4
39791,21
25003,13
34041,0
38737,3
40166,6
11957,8
27074,2
47255,3
28668,3
537,21
14050,18
9828,4
22652,9
33177,2
17319,6
33444,0
2166,2
29708,4
39476,1
16050,18
43191,3
1572,5
23238,2
24108,2
154,18
15042,12
17639,15
13083,4
26263,12
44258,6
1023,7
36979,1
32128,16
8448,1
29435,12
40451,13
23598,4
3468,4
24450,21
34863,18
41473,7
33908,16
3049,18
32632,3
13736,42
2719,10
13894,1
38913,42
44568,6
45294,4
15932,12
26160,12
44204,15
13750,42
40517,4
16772,6
35020,6
13798,42
24896,13
17803,8
43210,3
38259,10
26763,1
4541,4
24866,13
1547,4
52917,4
39538,1
42665,8
1675,23
22016,4
44442,6
10077,8
31887,16
39641,6
43898,16
27992,1
10829,4
10404,7
40093,2
43054,1
34213,4
40664,4
34784,18
19758,4
33428,0
10575,6
8233,17
38401,2
12787,12
24928,4
2990,18
25199,13
1654,42
26351,12
21683,15
21865,15
32467,3
37288,21
38356,2
26325,12
23954,1
2432,2
21268,3
49633,8
21425,3
29663,4
40432,6
26188,8
20549,4
13437,42
34461,3
38684,18
44058,1
21958,15
34620,6
33847,0
9052,3
28236,1
40794,4
40388,6
37909,7
24532,21
43986,1
30932,4
50001,4
627,4
20329,4
29779,10
13606,1
32640,3
42252,17
687,4
41706,0
2115,12
24173,1
34617,6
48254,6
24769,1
19245,10
20653,4
18058,21
42789,2
34250,3
38296,2
36607,17
2590,6
17633,15
1459,8
49947,4
11923,7
53243,17
33876,0
10374,7
36193,21
30226,7
16836,4
20325,4
31914,0
3455,4
32723,3
38206,2
9879,17
18523,8
13522,42
28139,9
3980,15
49175,7
1812,18
52633,5
42788,1
39848,6
26448,1
34070,9
41365,4
42879,4
40403,6
52048,12
24369,2
41648,4
5572,4
53345,17
42469,8
34271,3
13624,1
24970,6
51955,4
15473,2
49613,12
3013,18
37478,3
41753,1
52162,12
20750,13
4598,2
12616,8
29120,24
12388,1
35322,1
44097,2
5197,2
37295,4
15917,12
40693,4
8954,19
12654,4
3824,24
18016,1
49640,8
41378,7
29380,12
11715,4
37855,7
49408,8
30619,3
16212,3
12043,8
11949,8
11314,3
690,3
53303,17
23912,2
25109,13
23963,2
12636,8
29246,0
46545,13
11191,6
4970,2
29772,4
40300,6
31371,42
34773,18
22506,13
2959,21
40042,18
7446,0
1109,0
47921,17
37793,7
32634,3
4002,15
18853,10
40971,4
34268,3
1657,42
30961,4
24013,2
16269,3
38852,4
10742,16
17118,0
19479,16
43820,17
36838,1
44126,1
41532,7
307,18
11900,7
19064,6
16303,2
23029,3
19518,6
28247,1
14522,18
40474,6
52890,4
16259,3
41622,1
16246,21
18854,10
15471,2
8398,9
15037,12
569,4
10094,8
27092,4
28612,12
28506,12
53763,4
26925,1
13164,17
10961,4
50727,8
19713,19
20807,4
35558,7
24990,13
38440,6
39606,4
14100,18
24888,13
41114,4
18077,21
41993,17
41824,13
46875,3
21690,15
26602,1
52909,4
15855,20
53337,17
20777,4
11489,15
27317,4
41856,4
31891,16
25874,0
28297,1
25073,6
37571,3
45664,4
42166,17
18369,18
31635,2
4710,21
36499,17
8052,7
2054,12
31630,2
26242,8
52929,4
6341,4
48813,0
20265,4
7692,6
23289,2
21598,15
44485,6
22984,2
51205,7
17427,6
11917,7
2628,10
6420,4
15639,12
5289,12
9396,6
30640,0
8868,10
12260,8
25081,13
51400,7
50431,12
6853,2
29628,4
46158,4
2148,3
37732,7
27936,9
51022,10
27149,4
2304,19
37110,42
25760,1
5476,4
12219,4
10725,3
25153,13
32190,16
46887,3
40032,4
27947,1
41313,4
52955,4
37148,42
22329,8
51372,7
10018,8
13718,4
15330,1
35782,0
11125,4
40718,4
12375,4
30936,4
22246,8
11684,4
13745,4
40827,4
10933,4
16404,2
39338,3
2514,2
15579,8
3038,18
1828,18
3477,4
42583,8
47548,15
46460,4
42548,8
4833,13
36514,21
34058,3
9936,17
44551,6
50528,8
18101,21
23372,4
42861,1
40589,0
34872,4
23279,1
31523,2
43159,3
5996,19
30845,2
33486,42
782,17
8765,2
20318,4
37684,7
41438,7
3493,4
50373,4
23143,1
8962,4
30656,16
31281,17
43811,17
22589,2
53112,4
48952,7
22529,2
33556,0
42913,2
31079,17
3551,4
41674,4
2904,21
36984,7
35758,7
49174,7
767,3
13866,21
10464,1
4000,15
54017,4
20997,12
50906,3
7749,6
49667,4
26718,1
1565,12
33592,0
27334,4
29256,0
41867,6
16364,2
18537,8
22720,2
14539,18
46221,4
9104,3
20423,3
48175,4
45708,4
46714,13
40613,6
21828,15
10480,1
14503,18
35221,9
40234,6
28121,1
10181,18
32539,3
37395,3
34337,3
5296,7
41323,4
44619,6
53945,4
28578,12
18798,1
52020,12
15701,12
11726,4
48753,0
50299,4
53169,4
4901,13
43169,19
28082,9
7087,3
44321,15
41696,4
40742,4
1275,6
23269,2
35981,0
20981,8
31576,2
14507,18
43925,1
32747,3
16615,6
28278,1
43063,1
37796,7
26713,1
32312,3
44326,15
5286,8
26156,8
34643,6
6025,18
45315,4
27741,8
49387,8
39586,4
25241,13
20159,4
53539,4
4040,15
9303,6
14729,11
14741,11
53960,4
48041,17
17142,10
32164,16
5002,2
30072,4
38342,2
26561,1
24645,21
20149,4
43232,3
24919,13
25962,1
17903,19
11668,13
27495,4
33393,6
53322,17
42313,17
9487,4
2611,6
28756,4
45343,4
17956,0
46970,3
18367,18
30582,3
6981,16
30435,7
16455,2
1467,21
17519,15
21943,15
8631,7
52562,9
34792,4
13415,1
25625,0
48715,0
40034,6
28448,21
25751,1
1289,21
25821,9
46531,6
35593,7
29487,12
43355,21
32252,3
32563,3
256,10
35321,1
22838,2
15833,12
2649,10
40056,6
34942,4
46656,6
53481,17
19725,21
53846,4
53852,4
50063,4
5391,1
20725,4
14970,3
2343,18
50421,8
42894,1
33762,5
31412,2
35421,1
46865,13
47556,15
21590,15
46527,6
1972,11
30023,4
43894,21
20884,4
51499,8
3926,15
47804,18
6248,12
52743,16
45334,4
42988,3
46841,13
33970,0
29604,12
6359,4
18480,18
35027,6
48754,0
40561,6
31170,17
24333,2
13223,4
20510,13
1370,15
9435,6
26641,1
20600,1
47805,13
46812,6
41392,7
51457,7
16661,6
50857,24
7903,18
46394,4
2287,8
16505,2
28486,12
53344,17
46328,4
30099,3
36544,17
34091,0
43062,1
5501,4
18035,21
26387,8
11109,4
31698,1
8737,2
45852,4
11584,17
14082,12
34209,4
15596,8
12152,4
3201,6
15358,1
13449,42
1461,8
39985,6
24117,2
5118,1
34375,3
700,13
6151,4
8174,0
29123,24
43500,7
1230,3
10659,15
39872,4
24621,21
27197,4
35363,1
9742,7
21630,15
40700,4
36977,6
20652,4
32066,16
44937,16
22283,8
7959,10
36868,1
49557,8
27510,4
5001,2
35131,18
32799,3
21588,15
34882,24
38996,4
39904,10
2794,6
34520,6
38760,1
43590,7
51913,1
48582,21
16627,6
26675,1
24206,2
22351,8
44461,6
39776,21
40939,4
18487,8
53692,4
21680,15
27361,4
27929,9
34158,4
17043,42
42115,17
28999,10
3373,5
33650,0
45344,4
24317,2
26547,19
17714,15
47742,4
28203,2
36188,0
8099,0
53147,4
16854,6
30680,16
29312,18
31086,17
39089,4
51881,4
11281,3
17024,6
28322,42
45897,4
36711,17
5159,1
33866,0
19011,21
47336,15
14423,18
48774,0
21670,15
25815,1
10011,8
48221,13
15216,12
17015,24
14838,3
48200,4
42772,8
46135,4
5525,4
50288,4
39298,10
37642,7
37993,7
3900,3
6547,3
12342,8
25545,4
37588,3
11863,0
5833,1
46921,3
3922,15
23672,4
5261,12
37770,7
42482,8
49648,4
49607,8
5635,12
35420,1
17438,6
2442,2
48020,17
42380,8
39537,1
13642,42
39294,3
30375,13
51053,24
29008,21
22934,9
18125,1
46228,4
3400,21
50213,4
49814,12
42563,8
49124,7
31192,17
26676,1
36627,17
27694,12
30149,4
34805,18
50804,3
21432,3
6377,4
40256,4
18382,18
34018,5
228,2
8550,3
11182,13
17651,15
26315,12
18752,10
17115,0
43413,3
20441,3
42704,8
15626,12
9950,17
42610,8
21006,12
47628,15
44498,6
9115,3
40115,24
50346,4
36760,1
830,3
36535,17
34683,6
52309,12
51416,7
39082,4
46757,6
37520,3
46624,13
39917,18
29829,4
4056,4
50204,4
50878,3
24193,2
21742,15
21577,7
40687,4
40952,4
45751,4
8137,0
50769,13
7004,12
15315,2
4397,3
47212,3
41781,1
19021,21
32344,5
35818,0
23074,1
51382,4
25607,18
3214,2
51615,4
35663,7
21203,3
40986,4
3382,21
45925,4
44709,4
37107,42
8342,1
50917,3
28806,10
12830,12
2845,15
37074,1
23762,4
31765,12
18034,21
34423,3
19956,4
8696,7
39733,6
6790,2
9995,17
49466,8
45684,19
52871,13
18598,8
28207,1
284,4
47740,10
16217,3
1835,18
29581,12
37290,3
4201,24
44435,6
8537,17
29476,12
9756,7
4842,13
17891,0
23011,1
29573,12
35788,0
21825,15
43545,7
35153,18
10157,1
39455,7
8964,2
1059,4
39581,4
45700,4
15887,12
1363,3
21960,15
35222,6
53941,4
17498,6
4058,4
30732,0
36834,1
50747,4
47857,17
38901,6
37698,7
51409,7
31129,17
49498,8
36746,1
24849,13
40394,4
26458,17
49588,8
52855,5
17989,1
50974,16
15795,8
25965,19
53105,4
48288,4
21460,3
5855,12
14844,3
2270,12
11756,4
40041,18
21876,15
39398,6
16591,2
1219,4
51406,13
22547,1
35143,18
27720,12
13963,42
45347,4
36890,1
7148,2
24552,3
37691,7
44096,16
10636,6
40666,4
30345,7
31033,17
29071,3
11817,0
24510,21
52409,5
39096,4
12465,24
25983,1
46235,4
5441,1
9157,1
26658,1
47231,21
53626,4
18733,10
348,21
31612,2
52461,5
26456,1
5585,4
26192,8
51056,24
39685,42
38987,13
13005,0
13763,1
12203,4
8265,17
42369,8
12691,4
44419,6
20951,12
45707,4
27908,12
9861,4
18672,8
53875,4
9076,3
34175,4
47326,15
22317,8
6496,7
12060,8
53142,13
5932,11
44623,6
35606,7
58,4
2393,16
32328,3
3097,8
47095,3
2329,12
22476,2
19332,10
47428,15
36233,17
44300,6
42314,17
30253,7
2007,11
47876,17
19491,21
24241,2
14427,12
38905,6
39150,6
53423,17
25695,1
13475,42
31980,16
10426,17
37306,3
51736,4
15468,1
27288,4
44294,6
44772,13
41516,7
34241,3
27262,4
43639,7
15657,12
6854,2
21794,15
42031,6
24892,13
51621,4
16867,6
6111,13
41872,15
31733,1
23469,4
23228,1
20758,13
30101,4
30719,0
11784,25
49307,8
23346,2
10176,1
28429,12
22689,17
22744,4
52571,5
9731,7
40048,10
46287,4
34046,9
20279,4
42141,17
32867,2
6771,2
18624,8
11933,7
10411,1
30401,13
35466,1
32974,2
12834,12
13844,0
2682,9
11911,7
7266,2
31369,42
50815,3
32671,0
4253,2
48044,17
8651,7
42743,8
42991,1
31917,0
14591,4
21732,15
21183,3
11521,4
31913,0
19494,5
30162,4
36118,0
9058,3
31864,16
5574,4
26698,4
45616,13
45560,4
17119,0
2838,15
2129,12
38325,2
38283,2
21584,15
23547,4
9615,4
48776,0
19165,0
11401,15
10282,3
1848,18
2430,2
20888,0
41168,4
41194,4
32014,16
10038,8
7239,2
45545,4
22957,2
11033,4
7114,3
51974,4
14077,12
50175,4
23823,6
19498,19
34061,3
37914,7
15606,12
26987,2
41240,4
47088,3
5879,12
48885,7
53525,4
44967,16
12095,8
11533,13
50115,4
31695,2
32120,21
21691,15
18019,21
30548,16
45297,4
40232,21
33018,2
39233,3
17908,0
10708,21
21542,15
5602,12
52702,5
28362,6
17678,6
34011,0
15301,9
3879,3
44977,3
23619,4
34619,6
27039,1
20253,4
17495,15
6765,2
6112,13
15852,20
17134,10
43226,3
27895,12
35216,18
18875,10
34373,3
6559,16
28456,12
39595,4
39011,4
48278,6
11568,17
5507,4
5902,12
50754,4
28105,2
7565,3
38803,10
12995,0
41840,4
12379,4
7010,3
6583,6
16421,2
10389,7
6582,6
49304,8
17199,10
1661,42
33452,0
52754,16
43810,17
28707,12
30834,3
8021,10
48866,0
41965,17
45183,5
26911,9
707,4
7406,0
46145,4
53042,4
29934,6
8490,3
11030,4
14,21
12287,8
37091,1
35570,7
19745,21
34778,18
50051,13
28189,2
52227,16
17486,15
38449,6
19086,10
8579,3
11304,3
14319,16
30980,17
52511,5
40428,0
16221,3
52735,5
38950,6
22522,9
43083,4
25696,9
8710,7
6996,12
48903,7
2040,3
42332,17
3819,3
3231,10
8,2
37740,7
8753,2
32393,3
36397,17
21200,24
8221,17
51837,4
9120,3
48910,7
7210,2
46626,6
48406,4
26965,1
53511,4
47018,3
23242,1
30947,4
14353,18
35017,6
31050,17
43982,17
33869,0
31450,2
45470,4
1569,5
16032,12
18557,8
38864,6
39086,4
24373,2
11982,8
50625,8
7257,2
5244,12
52913,4
24545,21
21101,8
13445,42
2041,12
40113,21
24307,2
52796,0
37950,7
52668,5
38095,7
7819,6
1564,12
51616,4
9230,18
18794,10
27770,12
30859,4
14256,18
44148,6
16823,6
49739,8
27670,12
51356,7
20083,4
52612,21
31562,2
42348,8
22915,1
4305,1
3732,12
48954,7
37008,1
36492,17
40579,6
31649,1
293,21
38602,4
41178,4
4679,2
34599,6
23737,4
22832,42
49849,21
15348,2
23906,2
309,18
20624,13
50435,8
38234,2
48913,7
32878,2
8617,7
20659,13
3987,15
2559,6
8169,24
47507,15
10654,15
11935,7
52569,4
41498,7
37119,42
22164,8
22124,4
31464,2
15724,8
1768,42
2634,10
43057,1
31134,17
27738,12
5301,1
41253,4
47262,3
40491,0
9922,13
44035,1
32778,3
1150,4
46473,6
53329,17
3425,19
34352,3
40634,4
27428,7
38032,7
30389,13
45098,16
52150,12
21491,3
6660,17
41934,17
21272,3
41701,4
9226,18
29059,10
21855,15
18678,8
13059,4
26020,17
16060,12
10604,6
2953,21
36106,24
14477,18
38169,2
28404,19
31875,16
27106,4
51032,3
15126,12
26926,1
50859,1
17374,6
51559,8
17416,6
3855,4
42764,8
41660,4
47967,17
22771,4
21123,12
25585,1
16228,17
23988,1
703,4
42663,8
34391,3
43808,17
38339,2
53822,4
34146,4
27379,4
48359,4
25791,1
48808,0
2870,0
18479,18
8410,1
30415,7
50018,4
26236,8
52121,12
49425,8
24339,2
11564,17
27174,4
31188,17
28136,1
38089,7
46523,6
47476,15
45393,4
100,6
24723,19
30027,4
18912,2
43363,6
41504,7
52563,5
20614,4
38303,2
2441,2
48401,4
12923,1
51107,3
1211,8
31894,16
3941,15
9847,4
48745,0
9229,21
48217,13
46130,4
21776,15
38139,2
36244,17
52034,8
7696,6
33015,2
48119,17
38733,1
5586,4
23125,1
13620,42
38462,2
5274,0
38456,10
20128,4
39559,1
7748,6
28991,3
47444,15
32110,16
19209,10
44330,15
15237,3
9055,3
43462,7
4650,2
43826,17
15274,1
12395,3
53546,4
37172,1
53752,4
17544,6
16195,3
28089,9
44575,9
36422,17
23668,6
40246,9
42253,17
52926,4
44081,1
33515,0
11862,0
3794,12
7013,3
2543,6
1580,5
50286,4
51085,3
39412,6
38719,10
50081,4
18776,10
11503,15
10874,4
47374,15
49686,10
14770,3
1596,17
29648,4
30976,4
31757,2
31807,16
21974,15
48255,4
29345,12
6780,2
15527,17
44093,2
32098,16
236,2
36277,17
13666,42
4555,4
17763,7
473,19
40389,6
49452,8
3651,4
25733,1
28345,9
20509,4
20615,4
41220,4
10624,6
30254,7
17571,6
50655,8
14444,18
51665,4
16914,6
25428,4
6052,18
4440,2
36285,17
18570,8
36406,17
22275,8
52053,12
44082,1
24150,1
49773,8
49238,8
44530,6
6446,7
3852,3
53346,17
38213,2
16670,6
26761,1
1287,4
32984,2
31871,16
25409,4
39239,42
26902,42
7768,6
31480,2
37280,4
48032,17
25355,2
9,6
19422,21
33913,16
19780,4
33591,4
27974,1
25303,1
24320,2
3315,10
16423,2
2832,6
34674,6
26783,1
47037,3
11524,4
21197,3
12996,5
9775,7
43965,1
51884,4
44800,12
49103,7
23891,2
10693,0
27801,8
234,2
46562,13
1720,4
30347,7
43843,17
9848,4
52493,5
14147,18
25410,4
48101,15
21676,15
29858,4
24089,2
52245,6
7124,3
51388,13
13395,4
29127,10
18190,0
21108,12
9964,17
52161,12
2725,10
41148,4
34402,3
51134,21
15704,12
29399,18
2178,2
40596,6
44319,15
32830,3
48835,0
46010,4
897,3
3746,12
7518,4
9571,4
52864,5
19909,4
17502,6
15949,12
46387,4
33832,5
20455,3
1104,6
49973,4
17392,4
51718,4
32593,3
22041,4
38762,2
31399,17
11630,17
38968,4
49690,4
29187,13
22807,19
16231,3
43282,6
6785,2
3172,8
39383,6
26372,8
9817,2
44702,4
52397,5
32568,3
31068,17
4666,2
47166,3
50653,8
32548,3
14533,18
9821,9
13177,17
27906,12
38368,2
13536,42
22833,19
47891,17
37723,7
3026,18
19952,4
24357,2
4595,2
51007,24
2955,21
26770,1
35372,1
48532,13
10385,7
40626,4
283,6
32837,3
16677,5
729,4
11118,4
9373,6
44157,6
31085,17
51777,4
53007,4
15217,12
10754,21
1773,12
43625,7
11975,8
5179,1
41001,4
30709,0
18010,21
5919,12
18548,8
29512,12
17340,15
44090,2
40016,0
26085,2
11107,4
51008,3
7159,2
19637,12
30514,16
12284,8
9468,4
39721,6
15957,12
9431,6
29441,12
9793,4
9049,3
28014,1
30901,4
13654,42
38031,7
1438,7
30974,17
46967,3
25405,4
33814,0
43100,4
9038,3
32952,24
35152,18
13430,1
7880,18
15470,2
52371,12
51142,11
25047,13
47945,17
21464,3
20041,4
44143,2
34415,3
24932,13
4236,10
42100,17
31167,17
34353,3
1497,4
21421,3
41527,7
61,16
48816,0
49851,21
28585,12
14544,18
14059,12
49919,4
41608,3
8263,17
9242,4
878,0
42613,8
26257,8
26371,8
4946,13
49669,4
16521,2
6131,4
48973,7
52710,5
29295,0
39217,3
33095,2
17176,10
49511,8
33795,1
39287,3
40598,6
32447,18
43278,3
11826,0
46935,3
43196,3
27120,4
25326,13
48604,0
7283,0
14889,12
22072,13
27994,1
13860,0
47380,15
41342,4
44528,6
37702,7
53574,4
47526,15
29683,4
26766,1
28336,9
5733,6
39850,2
44713,4
2945,21
39911,4
30130,4
3363,6
17076,10
2141,12
12327,8
12433,3
27964,1
33774,0
12959,16
15749,12
6637,17
31341,17
36334,17
23104,1
33764,0
19521,6
17826,0
2480,2
43598,7
22582,1
19265,10
6018,3
49818,4
49930,4
2439,2
5180,1
10839,4
4519,4
18050,21
29692,4
28107,1
32595,3
15450,2
30236,7
4520,4
40104,42
4311,2
3157,8
34398,3
12511,7
43618,7
4632,1
31279,17
47220,3
1388,4
7949,10
47083,3
27187,4
46940,21
35710,7
34006,0
22914,0
4839,13
23745,4
15642,12
34613,6
1962,3
25092,6
41849,6
12661,4
17997,21
29217,13
19384,5
20138,4
15174,1
20054,4
24521,21
14011,12
37422,3
19352,12
48197,4
23313,1
46064,4
27035,2
28274,1
5620,12
26933,3
33565,0
48563,4
10800,16
38115,11
52812,0
45204,21
32730,5
20535,13
50248,4
11856,0
46896,12
12962,5
53529,4
12708,4
28588,12
20542,4
21417,3
25078,13
28843,21
34706,6
1447,8
53639,4
26157,8
48243,16
34001,0
19675,21
6482,13
48145,17
29670,4
16142,11
31712,2
34956,6
52058,12
32981,2
40356,6
24927,4
26577,1
16773,6
51125,24
25422,4
1140,4
1708,42
17144,10
43605,7
10496,1
45645,4
16038,18
34252,3
40482,6
9518,4
31593,2
37610,3
3738,12
32725,3
5644,12
35938,3
45566,4
7636,3
52699,5
14863,4
53919,4
16907,6
44219,13
6866,2
20538,13
6874,2
24159,1
5988,10
21605,15
15729,12
53441,17
44415,6
26135,12
41120,4
45825,4
36312,17
8430,1
14743,24
25701,1
3364,6
2036,12
11580,17
1348,13
32178,16
8712,7
3411,21
53704,4
12940,21
18499,8
44388,6
3430,21
2867,4
48434,6
22093,4
15095,3
41248,4
29756,6
17330,6
38903,6
27427,4
39851,42
25829,21
39650,6
2932,1
41649,4
10209,1
34693,6
28532,12
19850,4
35929,24
37843,7
1218,1
3713,4
19149,10
14880,12
17166,10
40703,4
32425,3
10759,21
44825,0
43099,4
2895,0
18304,9
53671,4
39036,4
41846,6
1853,18
26450,1
35459,4
35537,24
1639,42
50956,1
17804,12
39198,3
25440,4
52567,5
1815,18
51994,4
50155,4
21418,3
45457,4
37248,4
19524,6
11588,17
31094,4
49900,4
19571,21
5376,1
34380,3
27899,8
1113,17
4427,1
13137,17
21217,3
25602,24
11346,21
21318,3
41345,4
33310,0
17441,6
17979,21
24395,2
52649,0
52985,4
12378,4
32469,3
52873,4
13133,17
46049,4
32418,21
49383,8
34015,0
40365,6
21303,3
52673,16
29081,3
9878,17
50875,3
35765,7
17045,10
15802,8
26102,2
50101,4
30831,3
12119,21
53648,4
23582,4
12744,4
41344,4
5702,12
5626,8
15634,12
15067,12
32520,21
51026,10
36955,9
5617,12
24832,13
5555,4
41101,4
18394,12
48307,4
5112,1
46927,3
17145,10
19085,18
37440,1
1141,4
51799,1
7462,0
5973,12
23081,2
4749,21
41383,7
40674,4
19083,6
1800,12
42292,17
49230,8
39171,3
41264,4
17224,42
21665,15
44338,3
50618,8
18299,12
25485,4
19636,21
22086,4
7511,5
29273,6
23734,6
38255,6
43778,2
45505,4
42522,8
43368,6
40071,4
40083,6
26877,3
30247,7
13990,12
13103,4
42393,8
20701,4
22432,8
7199,2
45670,4
24517,16
47174,21
2643,10
47897,17
26328,12
40396,4
17505,15
11096,4
6367,4
52440,9
7719,6
35531,0
18220,0
4717,21
10098,8
28831,3
15461,1
14474,18
25464,4
42176,17
13664,42
44987,16
2821,6
19601,21
39299,21
29376,12
30308,7
36065,0
37753,7
13804,42
52280,12
29134,3
53576,4
310,18
21569,15
29301,0
42272,17
16139,3
45373,4
6826,2
2420,2
29115,10
5829,9
30232,7
14046,18
37104,1
15838,12
16105,12
13119,17
12611,8
50587,8
33572,6
40843,4
19260,10
40462,6
27826,12
43277,3
26049,18
2505,2
10647,6
48901,7
46669,7
8824,10
1602,17
15452,1
8911,3
6958,16
46897,3
48918,7
13326,4
27380,4
36009,0
25369,2
35844,0
53195,17
12869,12
20539,4
8642,7
53097,4
21935,15
24502,21
27882,12
15848,20
1011,7
39084,4
33193,2
23155,1
44154,6
29515,12
14357,18
23918,2
51583,4
1899,18
12597,8
2027,11
39022,4
50771,4
12750,4
26654,1
27228,4
33410,42
25335,13
50294,4
25843,9
48001,17
38568,10
33304,0
38655,0
15214,12
37285,4
35413,10
10348,7
32193,16
31267,17
36318,17
37679,7
12987,16
21059,24
24529,21
3553,4
42903,4
39126,4
1698,4
15289,2
31872,16
6849,2
7808,18
40867,4
39542,1
18970,24
21997,21
6031,3
31143,17
4730,21
6545,3
51111,3
19271,10
21682,15
10079,8
8383,1
6828,2
